__ ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/042016 19854 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/042616 19855 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/042716 26011 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/050516 20613 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/051016 18419 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/051116 15157 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/051116 18403 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/051216 19858 TRI FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/052416 18397 TRI FPSPK.mcd , /Volumes/BACKUP/EXTRAP/FP SPIKE/TRI/052616 26014 TRI FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,7.101281e-01 ,6.565560e-01 ,5.277446e-01 ,2.237006e-01 ,4.140534e-01 ,1.836803e-02 ,4.489096e-01 ,5.767769e-01 ,4.567322e-01 , 1.379061e-01
ratio_nAEinTrt_over_nAEinBL0 ,8.793103e-01 ,6.842105e-01 ,1 ,9.137931e-01 ,1 ,5.357143e-02 ,5.660377e-01 ,1 ,9.285714e-01 , 9.259259e-01

ace
__ ,060414 20613 ACE FPSPK.mcd ,060314 13102 ACE FPSPK.mcd ,060314 19861 ACE FPSPK.mcd ,052014 20596 ACE FPSPK.mcd ,052214 151223 CON FPSPK.mcd ,102314 26014 ACE FPSPK.mcd ,111214 15158 ACE FPSPK.mcd ,103014 19861 ACE FPSPK.mcd , 102314 26014 ACE FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,1.110462e+00 ,2.079156e+00 ,7.923119e-01 ,1.344346e+00 ,1.197728e+00 ,9.246725e-01 ,1.228797e+00 ,9.793707e-01 , 9.246725e-01
ratio_nAEinTrt_over_nAEinBL0 ,1 ,1 ,1 ,1 ,1.043478e+00 ,1 ,1 ,1 , 1

h20
__ ,052914 15158 CON FPSPK.mcd ,050114 18401 CON FPSPK.mcd ,052214 19855 CON FPSPK.mcd ,052114 19858 CON FPSPK.mcd ,041614 18408 CON FPSPK.mcd ,041614 19857 CON FPSPK.mcd ,052014 151223 CON FPSPK.mcd ,052214 18395 CON FPSPK.mcd ,052214 20613 CON FPSPK.mcd ,052914 19861 CON FPSPK.mcd ,101514 19860 CON FPSPK.mcd ,101614 26014 CON FPSPK.mcd ,102314 19861 CON FPSPK.mcd ,070114 20613 CON FPSPK.mcd ,121014 20608 CON FPSPK.mcd , 121014 19861 CON FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,1.587043e+00 ,1.551957e+00 ,1.216413e+00 ,7.304979e-01 ,1.266006e+00 ,1.533121e+00 ,8.528621e-01 ,2.213287e+00 ,1.064760e+00 ,1.372520e+00 ,9.111921e-01 ,1.556454e+00 ,1.028638e+00 ,1.321162e+00 ,1.095612e+00 , 1.222186e+00
ratio_nAEinTrt_over_nAEinBL0 ,1.041667e+00 ,9.687500e-01 ,1.038462e+00 ,9.729730e-01 ,9.722222e-01 ,1.100000e+00 ,1 ,8.809524e-01 ,9.250000e-01 ,1.035088e+00 ,1 ,1 ,1 ,9.772727e-01 ,1 , 9.830508e-01

gly
__ ,080614 26016 GLY FPSPK.mcd ,082114 18416 GLY FPSPK.mcd ,082114 151223 GLY FPSPK.mcd ,061814 19860 GLY FPSPK.mcd ,061814 20608 GLY FPSPK.mcd ,101614 26022 GLY FPSPK.mcd ,091114 18412 GLY FPSPK.mcd ,092514 20608 GLY FPSPK.mcd , 102314 19860 GLY FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,7.725150e-01 ,1.104142e+00 ,1.409634e+00 ,9.896160e-01 ,1.056370e+00 ,8.235048e-01 ,9.668771e-01 ,7.420167e-01 , 9.798112e-01
ratio_nAEinTrt_over_nAEinBL0 ,9.811321e-01 ,1.052632e+00 ,1.062500e+00 ,9.818182e-01 ,1 ,1 ,1 ,1 , 1

dmso
__ ,120314 20600 DMET FPSPK.mcd ,121114 18406 DMET FPSPK.mcd ,121114 18416 DMET FPSPK.mcd ,121114 19861 DMET FPSPK.mcd ,121714 26014 DMET FPSPK.mcd ,121814 26016 DMET FPSPK.mcd ,121814 20608 DMET FPSPK.mcd ,110614 18415 DMET FPSPK.mcd ,111214 26024 DMET FPSPK.mcd , 111314 13102 DMET FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,1.210530e+00 ,8.046053e-01 ,9.424235e-01 ,9.650533e-01 ,1.022576e+00 ,9.421814e-01 ,1.130347e+00 ,6.538134e-01 ,6.847137e-01 , 7.614633e-01
ratio_nAEinTrt_over_nAEinBL0 ,1.111111e+00 ,9.803922e-01 ,8.571429e-01 ,1 ,1 ,1 ,1 ,9.464286e-01 ,9.795918e-01 , 9.259259e-01

lindane
__ ,011315 26011 LIN FPSPK ,011515 19857 LIN FPSPK ,012115 20599 LIN FPSPK ,012215 26022 LIN FPSPK ,020515 13079 LIN FPSPK ,021215 26016 LIN FPSPK ,031215 19858 LIN FPSPK ,031815 20594 LIN FPSPK ,031915 26024 LIN FPSPK , 043015 20594 LIN FPSPK\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,3.116732e+00 ,3.905403e+00 ,2.298698e+00 ,1.583864e+00 ,2.351581e+00 ,9.879916e-01 ,3.724545e+00 ,5.932091e+00 ,2.327731e+00 , 3.256245e+00
ratio_nAEinTrt_over_nAEinBL0 ,1 ,1.017241e+00 ,1.054545e+00 ,1 ,1.061224e+00 ,9.636364e-01 ,1 ,1.025641e+00 ,1 , 1.018182e+00

lindanelow
__ ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/011315 26011 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/011515 19857 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/012115 20599 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/012215 26022 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/020515 13079 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/021215 26016 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/031215 19858 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/031815 20594 LIN FPSPK.mcd ,/Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/031915 26024 LIN FPSPK.mcd , /Volumes/BACKUP/EXTRAP/FP SPIKE/LIN/043015 20594 LIN FPSPK.mcd\n
ratio_mfr_onAEinTrt_over_mfr_onAEinBL0 ,2.261768e+00 ,2.771640e+00 ,1.912394e+00 ,1.733442e+00 ,1.874998e+00 ,9.286378e-01 ,4.669863e+00 ,3.733131e+00 ,2.430880e+00 , 2.328098e+00
ratio_nAEinTrt_over_nAEinBL0 ,1 ,1.017241e+00 ,1.036364e+00 ,1 ,1.040816e+00 ,1 ,1 ,1.051282e+00 ,1 , 1.018182e+00

